1364,479,1364,2018-8-10
1365,488,1365,2017-7-9
1366,469,1366,2015-3-19
1371,48,1371,2015-3-25
1372,9,1372,2016-4-18
1374,84,1374,2017-6-25
1375,21,1375,2018-4-5
1376,171,1376,2017-5-20
1377,471,1377,2018-7-6
1378,39,1378,2019-3-28
1379,339,1379,2017-3-15
1380,144,1380,2017-5-24
1383,497,1383,2019-2-8
1384,277,1384,2015-6-6
1386,29,1386,2018-6-20
1387,36,1387,2015-10-8
1388,379,1388,2016-4-4
1389,14,1389,2015-12-24
1390,399,1390,2015-2-21
1391,259,1391,2017-12-3
1392,289,1392,2015-11-15
1394,267,1394,2019-7-12
1395,416,1395,2019-3-23
1396,365,1396,2018-8-24
1397,82,1397,2014-1-12
1399,458,1399,2016-6-24
1400,232,1400,2017-7-16
1402,114,1402,2017-7-15
1403,71,1403,2015-5-9
1404,107,1404,2014-5-4
1405,133,1405,2014-5-16
1406,490,1406,2016-5-2
1407,97,1407,2015-10-2
1408,214,1408,2014-10-8
1410,496,1410,2016-1-15
1411,264,1411,2014-1-13
1412,262,1412,2014-9-7
1413,368,1413,2019-11-16
1414,445,1414,2019-8-18
1415,7,1415,2014-4-8
1417,286,1417,2019-1-16
1419,151,1419,2016-7-9
1420,389,1420,2017-8-27
1421,356,1421,2016-12-13
1422,82,1422,2017-12-5
1423,109,1423,2017-8-24
1424,271,1424,2014-2-12
1425,73,1425,2014-1-2
1427,3,1427,2019-6-16
1428,458,1428,2017-12-9
1430,212,1430,2019-2-17
1431,407,1431,2016-6-14
1432,71,1432,2018-5-23
1433,457,1433,2017-5-26
1434,68,1434,2016-5-15
1435,116,1435,2015-3-20
1436,139,1436,2015-6-7
1438,387,1438,2016-3-12
1439,282,1439,2019-7-22
1440,245,1440,2015-4-4
1442,122,1442,2018-1-12
1443,472,1443,2016-6-15
1445,459,1445,2014-2-12
1446,15,1446,2019-10-26
1447,234,1447,2016-6-24
1448,287,1448,2019-7-10
1450,236,1450,2017-8-8
1451,135,1451,2014-11-7
1452,407,1452,2019-10-22
1453,286,1453,2018-10-23
1454,360,1454,2019-4-4
1455,408,1455,2016-7-17
1456,409,1456,2019-7-10
1457,379,1457,2018-6-7
1458,473,1458,2017-10-1
1459,90,1459,2019-12-15
1460,274,1460,2014-10-19
1461,47,1461,2018-6-20
1463,356,1463,2019-4-12
1464,331,1464,2018-3-4
1466,331,1466,2015-11-24
1467,16,1467,2019-9-16
1468,262,1468,2016-6-18
1469,240,1469,2016-9-5
1471,209,1471,2017-9-5
1472,474,1472,2014-1-21
1473,258,1473,2014-11-25
1474,452,1474,2016-12-1
1476,257,1476,2016-7-2
1480,106,1480,2019-3-4
1481,408,1481,2017-8-4
1482,425,1482,2018-2-20
1483,117,1483,2018-9-7
1484,264,1484,2014-2-18
1486,367,1486,2018-3-7
1487,354,1487,2017-5-19
1488,337,1488,2017-2-1
1489,171,1489,2014-2-7
1490,72,1490,2015-11-10
1492,315,1492,2016-11-24
1495,323,1495,2018-11-13
1496,33,1496,2017-12-27
1497,5,1497,2016-3-16
1498,462,1498,2016-2-2
1499,144,1499,2017-6-15
1501,311,1501,2019-7-16
1502,464,1502,2017-3-9
1504,8,1504,2016-9-3
1505,487,1505,2016-2-6
1506,259,1506,2019-5-12
1509,423,1509,2016-2-13
1510,79,1510,2018-3-21
1511,215,1511,2015-9-11
1512,489,1512,2019-8-5
1513,125,1513,2016-9-7
1514,487,1514,2018-7-22
1515,430,1515,2019-11-4
1516,217,1516,2015-1-7
1517,59,1517,2018-12-21
1518,138,1518,2018-3-24
1520,107,1520,2014-6-25
1523,35,1523,2018-6-16
1524,281,1524,2016-10-19
1525,349,1525,2017-12-9
1526,10,1526,2019-10-5
1527,414,1527,2015-6-10
1529,2,1529,2014-10-18
1530,478,1530,2016-6-24
1531,29,1531,2015-12-18
1532,451,1532,2016-6-8
1533,205,1533,2015-10-5
1534,96,1534,2017-2-8
1535,44,1535,2016-4-11
1536,342,1536,2015-1-16
1539,421,1539,2017-9-4
1540,26,1540,2015-4-14
1542,328,1542,2014-6-22
1543,396,1543,2017-11-22
1544,63,1544,2017-1-15
1546,362,1546,2017-11-25
1547,323,1547,2014-9-24
1548,299,1548,2015-9-12
1549,406,1549,2016-3-26
1550,277,1550,2016-5-23
1551,28,1551,2017-7-8
1552,264,1552,2015-10-10
1553,405,1553,2014-2-8
1554,13,1554,2015-1-3
1555,39,1555,2016-3-2
1556,157,1556,2015-6-13
1557,78,1557,2017-9-20
1558,94,1558,2015-7-2
1559,231,1559,2014-10-6
1560,143,1560,2019-2-9
1561,356,1561,2015-10-23
1563,359,1563,2016-2-13
1564,395,1564,2018-3-18
1566,249,1566,2019-1-17
1568,8,1568,2018-8-15
1569,178,1569,2018-3-18
1571,461,1571,2019-12-18
1573,396,1573,2016-9-6
1574,393,1574,2015-12-23
1575,210,1575,2018-7-25
1576,71,1576,2019-5-10
1577,47,1577,2019-5-13
1578,443,1578,2019-12-27
1579,219,1579,2015-5-6
1581,331,1581,2016-11-3
1582,306,1582,2018-11-6
1583,244,1583,2014-5-8
1584,137,1584,2014-1-17
1585,228,1585,2019-9-12
1586,268,1586,2018-12-8
1587,348,1587,2017-6-14
1588,391,1588,2015-9-25
1589,128,1589,2019-11-4
1590,174,1590,2015-12-12
1591,103,1591,2017-3-13
1593,410,1593,2015-2-26
1595,11,1595,2015-2-7
1596,114,1596,2014-11-11
1597,51,1597,2014-6-11
1599,74,1599,2015-3-3
1600,181,1600,2017-8-7
1601,417,1601,2019-7-14
1603,370,1603,2014-11-23
1605,233,1605,2015-2-7
1606,193,1606,2015-4-25
1608,458,1608,2019-4-12
1609,220,1609,2016-12-20
1610,193,1610,2014-11-17
1611,171,1611,2019-2-19
1612,401,1612,2017-3-15
1613,483,1613,2014-2-7
1614,43,1614,2019-10-21
1615,187,1615,2014-2-21
1616,350,1616,2014-4-11
1617,92,1617,2018-6-22
1620,186,1620,2014-7-2
1622,199,1622,2014-9-12
1624,499,1624,2016-9-9
1626,228,1626,2014-2-9
1627,138,1627,2016-8-27
1628,135,1628,2016-3-2
1630,482,1630,2014-11-5
1633,206,1633,2014-8-20
1634,113,1634,2015-2-10
1635,92,1635,2015-12-10
1636,338,1636,2016-6-19
1637,98,1637,2017-10-26
1638,272,1638,2019-3-26
1639,311,1639,2016-8-16
1641,462,1641,2017-2-4
1642,381,1642,2014-2-8
1643,33,1643,2017-8-10
1645,210,1645,2014-8-5
1647,324,1647,2019-10-12
1648,378,1648,2015-3-4
1649,15,1649,2019-5-23
1650,400,1650,2014-7-17
1652,2,1652,2019-8-21
1653,405,1653,2019-12-21
1654,319,1654,2014-6-19
1655,431,1655,2018-5-18
1656,69,1656,2018-4-12
1657,475,1657,2015-2-11
1658,59,1658,2015-6-15
1660,364,1660,2015-6-14
1661,471,1661,2015-11-26
1663,121,1663,2016-7-26
1664,312,1664,2018-12-22
1665,132,1665,2015-3-11
1667,55,1667,2018-11-21
1668,81,1668,2015-1-1
1669,43,1669,2014-9-6
1671,315,1671,2019-3-19
1672,416,1672,2019-6-24
1673,262,1673,2015-10-5
1675,110,1675,2015-2-13
1676,394,1676,2019-6-11
1677,160,1677,2019-1-3
1678,61,1678,2014-10-27
1679,302,1679,2018-8-6
1681,203,1681,2019-2-18
1682,36,1682,2016-5-14
1683,49,1683,2017-2-14
1684,371,1684,2019-9-17
1685,184,1685,2015-3-25
1686,204,1686,2015-12-12
1687,233,1687,2016-4-13
1688,303,1688,2015-9-2
1689,435,1689,2019-8-23
1690,132,1690,2016-4-21
1691,475,1691,2018-11-8
1693,378,1693,2017-9-25
1695,380,1695,2015-7-25
1696,353,1696,2019-4-20
1697,453,1697,2019-2-17
1698,467,1698,2014-11-18
1699,289,1699,2019-10-11
1700,276,1700,2019-12-8
1701,351,1701,2016-11-1
1704,117,1704,2016-11-3
1705,319,1705,2019-7-18
1707,448,1707,2016-2-17
1708,121,1708,2015-7-12
1710,259,1710,2014-1-12
1712,343,1712,2015-10-8
1713,133,1713,2014-9-28
1714,266,1714,2014-9-15
1715,318,1715,2019-5-21
1716,278,1716,2015-2-5
1717,116,1717,2016-8-2
1718,110,1718,2015-11-8
1719,95,1719,2015-1-12
1720,419,1720,2019-12-13
1721,376,1721,2019-12-22
1723,299,1723,2016-9-16
1724,450,1724,2016-6-22
1726,347,1726,2016-11-14
1727,493,1727,2017-8-12
1728,465,1728,2016-5-5
1729,23,1729,2015-10-18
1730,130,1730,2014-8-5
1731,386,1731,2016-11-1
1732,153,1732,2015-5-15
1733,164,1733,2014-11-26
1734,159,1734,2015-12-23
1735,165,1735,2018-3-13
1736,20,1736,2017-1-10
1737,436,1737,2017-4-24
1738,31,1738,2019-12-28
1739,394,1739,2018-4-10
1741,498,1741,2017-5-24
1742,424,1742,2019-7-24
1743,37,1743,2019-3-12
1744,179,1744,2015-6-14
1745,34,1745,2016-5-11
1746,2,1746,2018-7-4
1749,79,1749,2019-12-28
1750,161,1750,2014-9-26
1753,386,1753,2016-2-22
1754,205,1754,2018-7-18
1755,184,1755,2016-1-5
1757,313,1757,2019-9-3
1760,455,1760,2016-12-26
1761,379,1761,2014-3-9
1762,222,1762,2015-12-14
1763,156,1763,2018-12-17
1764,422,1764,2015-8-8
1765,120,1765,2016-3-3
1766,494,1766,2018-12-4
1768,125,1768,2014-12-1
1769,353,1769,2018-8-27
1771,104,1771,2016-2-2
1772,450,1772,2016-4-14
1774,216,1774,2017-3-16
1775,413,1775,2019-2-2
1777,80,1777,2015-7-21
1778,298,1778,2016-8-18
1779,349,1779,2015-6-24
1781,112,1781,2019-11-24
1782,315,1782,2018-6-6
1783,313,1783,2019-2-13
1784,345,1784,2017-7-3
1785,144,1785,2018-12-17
1788,402,1788,2019-2-16
1790,408,1790,2018-12-14
1792,82,1792,2015-8-28
1793,128,1793,2015-8-9
1795,433,1795,2019-9-1
1796,233,1796,2017-11-13
1797,134,1797,2015-12-11
1798,71,1798,2014-11-2
1799,235,1799,2019-3-2
1801,391,1801,2018-8-17
1803,298,1803,2014-6-23
1804,483,1804,2019-5-15
1806,83,1806,2019-7-21
1807,247,1807,2015-10-24
1809,36,1809,2017-6-19
1810,77,1810,2017-10-19
1812,438,1812,2017-10-22
1813,66,1813,2017-1-3
1815,180,1815,2016-10-7
1817,285,1817,2015-5-8
1818,218,1818,2019-4-23
1819,250,1819,2017-4-14
1820,151,1820,2019-4-28
1821,248,1821,2018-2-10
1822,17,1822,2016-4-9
1824,19,1824,2019-2-7
1826,435,1826,2018-10-4
1827,271,1827,2018-11-24
1829,457,1829,2014-4-21
1830,275,1830,2018-9-9
1832,301,1832,2015-1-27
1833,195,1833,2019-9-20
1834,496,1834,2016-11-6
1836,20,1836,2016-12-25
1837,230,1837,2018-6-2
1838,7,1838,2019-11-24
1839,332,1839,2017-7-9
1840,269,1840,2018-5-11
1841,408,1841,2015-7-19
1842,145,1842,2015-9-27
1843,397,1843,2019-8-9
1844,466,1844,2015-2-28
1845,21,1845,2014-5-3
1847,290,1847,2018-7-25
1848,156,1848,2014-3-3
1850,409,1850,2014-8-13
1851,158,1851,2016-9-15
1852,268,1852,2016-2-4
1853,315,1853,2017-2-26
1854,192,1854,2015-12-22
1855,188,1855,2015-9-3
1856,498,1856,2015-6-9
1857,177,1857,2017-7-19
1859,200,1859,2019-4-4
1860,306,1860,2019-12-17
1861,413,1861,2017-5-14
1862,27,1862,2019-4-22
1864,427,1864,2019-8-9
1865,37,1865,2016-6-23
1867,209,1867,2017-12-2
1868,145,1868,2017-3-28
1869,236,1869,2019-6-4
1872,204,1872,2016-4-5
1873,335,1873,2017-10-19
1875,8,1875,2014-7-7
1876,8,1876,2019-4-23
1879,410,1879,2017-10-4
1880,490,1880,2018-12-1
1881,92,1881,2016-11-27
1882,77,1882,2016-12-4
1883,24,1883,2015-12-28
1884,20,1884,2018-6-11
1885,415,1885,2015-9-7
1888,140,1888,2018-4-20
1890,327,1890,2016-12-26
1891,211,1891,2014-10-8
1892,16,1892,2016-12-24
1893,359,1893,2015-2-2
1894,53,1894,2019-12-22
1895,242,1895,2016-12-12
1896,349,1896,2018-5-9
1898,326,1898,2018-1-8
1899,284,1899,2016-3-20
1900,95,1900,2019-6-1
1901,197,1901,2019-5-3
1903,36,1903,2018-9-24
1904,84,1904,2018-3-20
1905,273,1905,2018-1-21
1907,213,1907,2018-3-4
1909,90,1909,2017-7-7
1911,261,1911,2019-7-25
1912,374,1912,2014-2-1
1914,470,1914,2014-11-9
1915,196,1915,2019-12-23
1917,176,1917,2016-3-13
1919,274,1919,2019-8-13
1920,81,1920,2019-4-9
1921,219,1921,2016-4-5
1922,476,1922,2016-2-21
1923,328,1923,2017-11-17
1924,418,1924,2017-3-8
1925,299,1925,2016-4-1
1926,263,1926,2017-9-17
1928,310,1928,2019-9-8
1929,496,1929,2019-7-10
1930,175,1930,2016-5-22
1931,86,1931,2015-3-3
1932,61,1932,2015-1-13
1933,136,1933,2015-2-9
1934,270,1934,2014-9-3
1935,423,1935,2019-11-15
1936,323,1936,2014-9-16
1939,369,1939,2019-5-27
1940,433,1940,2019-8-27
1941,367,1941,2015-7-24
1942,36,1942,2018-11-11
1943,448,1943,2015-7-4
1945,231,1945,2014-8-16
1947,10,1947,2019-12-6
1949,82,1949,2014-7-7
1951,94,1951,2018-11-7
1955,144,1955,2017-12-5
1956,225,1956,2015-10-3
1957,428,1957,2017-9-8
1958,275,1958,2017-4-28
1959,207,1959,2015-5-18
1960,129,1960,2015-10-6
1962,110,1962,2015-1-4
1964,202,1964,2014-2-24
1965,53,1965,2016-8-25
1966,385,1966,2018-12-15
1967,446,1967,2019-2-11
1968,384,1968,2019-3-7
1969,466,1969,2014-7-17
1970,238,1970,2017-11-4
1971,197,1971,2014-7-20
1972,235,1972,2018-6-11
1973,485,1973,2015-4-16
1976,356,1976,2014-6-16
1977,24,1977,2019-8-18
1980,24,1980,2019-10-4
1981,310,1981,2014-5-21
1982,206,1982,2014-1-4
1983,469,1983,2019-11-11
1985,281,1985,2017-6-19
1986,53,1986,2014-1-22
1987,438,1987,2014-10-2
1988,120,1988,2015-11-8
1989,302,1989,2018-7-15
1990,248,1990,2018-11-19
1992,2,1992,2015-4-23
1993,320,1993,2017-7-15
1994,453,1994,2014-4-26
1995,153,1995,2016-10-6
1997,137,1997,2018-4-2
1998,233,1998,2015-12-26
1999,361,1999,2017-3-10
2002,228,2002,2014-7-11
2003,331,2003,2016-9-12
2004,33,2004,2016-6-3
2005,294,2005,2014-12-11
2007,345,2007,2017-12-19
2008,425,2008,2019-7-8
2009,294,2009,2018-1-18
2010,310,2010,2017-9-6
2012,42,2012,2017-4-13
2013,67,2013,2014-7-17
2015,111,2015,2015-2-23
2016,127,2016,2018-7-9
2018,279,2018,2017-4-26
2019,133,2019,2019-11-9
2020,358,2020,2014-6-21
2021,422,2021,2019-1-23
2022,114,2022,2017-11-21
2025,196,2025,2014-7-7
2027,496,2027,2014-10-23
2028,61,2028,2017-8-25
2029,436,2029,2014-9-8
2030,136,2030,2017-7-11
2031,311,2031,2018-1-19
2032,133,2032,2019-4-23
2033,364,2033,2018-9-2
2034,365,2034,2017-4-17
2035,394,2035,2019-2-17
2038,371,2038,2016-2-2
2041,361,2041,2015-11-16
2042,46,2042,2015-9-1
2043,320,2043,2019-9-25
2044,436,2044,2017-12-13
2047,236,2047,2017-1-13
2048,420,2048,2019-11-27
2050,75,2050,2019-9-19
2051,394,2051,2017-3-20
2052,73,2052,2018-3-7
2053,248,2053,2018-7-16
2054,261,2054,2016-2-15
2056,89,2056,2017-3-20
2058,201,2058,2016-1-14
2059,189,2059,2014-7-25
2061,500,2061,2017-1-9
2063,391,2063,2018-3-9
2064,39,2064,2018-3-2
2065,499,2065,2014-3-16
2067,170,2067,2015-8-11
2068,32,2068,2014-5-20
2069,251,2069,2019-1-27
2070,422,2070,2017-10-8
2072,323,2072,2019-4-16
2073,433,2073,2017-3-11
2075,492,2075,2016-3-28
2077,473,2077,2018-6-21
2078,12,2078,2017-11-10
2079,107,2079,2016-4-1
2080,399,2080,2017-10-12
2081,389,2081,2017-10-17
2083,199,2083,2015-11-28
2084,291,2084,2018-5-16
2085,359,2085,2015-9-28
2086,321,2086,2017-7-18
2088,76,2088,2017-11-22
2092,264,2092,2014-6-7
2093,276,2093,2016-8-12
2095,445,2095,2017-4-23
2096,213,2096,2014-3-20
2097,178,2097,2014-3-21
2098,124,2098,2016-11-15
2099,137,2099,2019-6-27
2100,410,2100,2017-3-26
2101,204,2101,2016-1-9
2102,62,2102,2017-10-7
2103,451,2103,2015-10-25
2104,179,2104,2015-11-1
2105,128,2105,2019-8-11
2107,208,2107,2015-12-2
2108,221,2108,2016-1-2
2109,368,2109,2018-8-2
2110,245,2110,2016-3-20
2111,402,2111,2014-9-9
2112,193,2112,2014-5-19
2113,82,2113,2019-10-4
2115,208,2115,2017-8-28
2116,336,2116,2019-11-27
2117,2,2117,2014-5-26
2119,190,2119,2016-2-27
2120,138,2120,2016-6-17
2121,71,2121,2014-12-22
2122,4,2122,2016-8-24
2124,265,2124,2014-9-16
2125,401,2125,2016-10-1
2127,484,2127,2014-2-25
2128,456,2128,2015-12-21
2129,238,2129,2018-6-15
2130,261,2130,2017-12-20
2131,326,2131,2014-7-12
2132,88,2132,2014-7-21
2133,14,2133,2019-1-9
2134,462,2134,2015-5-7
2135,186,2135,2019-2-6
2136,238,2136,2016-12-13
2138,490,2138,2014-7-23
2139,15,2139,2014-7-18
2140,268,2140,2015-11-24
2141,283,2141,2014-9-5
2142,318,2142,2018-2-9
2143,329,2143,2017-4-14
2144,30,2144,2014-4-13
2145,87,2145,2019-6-7
2146,276,2146,2018-1-12
2147,245,2147,2016-9-24
2148,131,2148,2019-4-24
2149,29,2149,2014-12-24
2150,424,2150,2017-9-12
2155,453,2155,2018-11-19
2156,184,2156,2016-3-9
2157,139,2157,2016-3-27
2158,171,2158,2018-7-24
2159,339,2159,2015-2-28
2160,430,2160,2015-5-2
2161,283,2161,2017-11-25
2162,453,2162,2016-2-11
2163,113,2163,2014-4-24
2164,487,2164,2014-10-14
2165,394,2165,2016-10-14
2166,409,2166,2018-10-9
2167,6,2167,2014-10-11
2168,387,2168,2014-11-27
2169,326,2169,2017-12-21
2170,318,2170,2014-1-18
2171,309,2171,2019-6-15
2172,55,2172,2014-9-14
2175,400,2175,2016-4-15
2176,147,2176,2015-9-14
2177,474,2177,2015-10-26
2178,488,2178,2018-2-18
2179,212,2179,2018-5-1
2180,115,2180,2015-3-14
2182,327,2182,2017-1-17
2183,326,2183,2017-5-10
2184,354,2184,2017-1-25
2185,130,2185,2019-3-18
2186,205,2186,2014-7-23
2187,410,2187,2017-9-27
2188,262,2188,2014-2-5
2190,392,2190,2019-11-13
2191,207,2191,2019-12-8
2192,122,2192,2014-11-4
2195,301,2195,2014-2-4
2196,101,2196,2017-12-21
2197,98,2197,2018-3-11
2198,25,2198,2015-1-8
2200,78,2200,2017-6-8
2201,54,2201,2019-5-5
2202,469,2202,2019-11-7
2203,397,2203,2016-12-18
2204,275,2204,2017-9-15
2205,292,2205,2014-12-24
2207,27,2207,2017-2-26
2208,102,2208,2017-6-11
2210,306,2210,2018-8-25
2212,65,2212,2014-12-26
2213,213,2213,2019-11-27
2214,350,2214,2018-3-1
2215,81,2215,2019-7-3
2217,128,2217,2019-2-19
2218,476,2218,2015-11-6
2219,27,2219,2018-12-13
2220,123,2220,2015-11-22
2222,5,2222,2016-9-3
2223,117,2223,2018-8-2
2224,389,2224,2015-5-1
2225,374,2225,2017-7-12
2226,233,2226,2017-6-11
2227,325,2227,2016-3-14
2228,332,2228,2016-3-24
2229,309,2229,2019-4-14
2230,358,2230,2014-10-5
2232,233,2232,2015-12-11
2233,238,2233,2015-7-2
2234,197,2234,2016-11-9
2235,273,2235,2016-9-7
2237,38,2237,2014-1-3
2238,163,2238,2014-6-22
2239,137,2239,2017-12-27
2240,95,2240,2019-3-3
2243,285,2243,2014-4-5
2244,339,2244,2016-12-28
2247,390,2247,2017-3-27
2248,244,2248,2018-10-13
2250,170,2250,2016-2-2
2251,210,2251,2016-2-19
2252,381,2252,2015-5-19
2253,250,2253,2018-5-2
2255,464,2255,2019-12-18
2256,327,2256,2018-2-9
2257,444,2257,2019-9-10
2259,377,2259,2018-5-12
2260,448,2260,2016-5-21
2261,75,2261,2018-9-6
2262,165,2262,2019-6-20
2264,311,2264,2019-2-24
2265,373,2265,2018-3-25
2266,462,2266,2015-6-10
2267,487,2267,2015-1-8
2268,130,2268,2018-11-15
2270,66,2270,2015-6-11
2271,481,2271,2017-6-4
2272,237,2272,2017-8-12
2273,343,2273,2016-8-18
2274,314,2274,2015-5-18
2275,236,2275,2019-7-28
2276,47,2276,2016-5-8
2277,447,2277,2017-11-10
2282,326,2282,2019-7-9
2283,64,2283,2018-1-25
2284,388,2284,2016-11-9
2285,28,2285,2018-9-6
2286,418,2286,2015-3-5
2287,115,2287,2017-5-9
2288,321,2288,2018-11-8
2289,368,2289,2016-8-2
2290,87,2290,2018-2-17
2291,329,2291,2015-4-12
2292,291,2292,2017-1-4
2298,149,2298,2018-4-21
2299,281,2299,2016-7-23
2302,479,2302,2018-10-7
2303,386,2303,2015-8-5
2304,167,2304,2017-1-27
2305,134,2305,2014-1-15
2307,382,2307,2015-7-4
2308,415,2308,2016-9-2
2309,239,2309,2019-7-10
2310,465,2310,2016-7-21
2311,46,2311,2016-1-12
2312,49,2312,2014-8-24
2314,254,2314,2015-7-20
2316,355,2316,2019-1-2
2317,393,2317,2018-5-12
2319,46,2319,2018-7-27
2321,69,2321,2016-10-20
2322,86,2322,2019-11-28
2323,154,2323,2017-5-27
2324,217,2324,2014-4-28
2325,469,2325,2017-1-9
2326,223,2326,2017-9-11
2327,226,2327,2015-1-16
2328,85,2328,2019-2-20
2329,438,2329,2016-8-23
2330,174,2330,2017-5-10
2332,105,2332,2015-7-2
2333,211,2333,2014-10-16
2335,64,2335,2019-5-16
2336,306,2336,2014-2-1
2339,34,2339,2015-10-15
2340,275,2340,2016-1-16
2341,158,2341,2016-8-14
2342,349,2342,2019-10-22
2343,67,2343,2018-7-1
2344,117,2344,2019-5-26
2345,108,2345,2014-7-16
2347,72,2347,2019-12-13
2348,436,2348,2016-12-12
2349,145,2349,2016-8-11
2350,102,2350,2015-9-2
2352,19,2352,2018-3-27
2353,286,2353,2018-6-7
2354,308,2354,2014-12-17
2356,466,2356,2019-11-23
2357,231,2357,2019-8-11
2358,319,2358,2016-11-10
2360,110,2360,2015-10-7
2361,413,2361,2018-8-25
2363,42,2363,2018-11-16
2365,109,2365,2018-8-16
2366,200,2366,2019-12-7
2367,440,2367,2016-5-11
2369,184,2369,2014-4-8
2370,351,2370,2019-4-3
2372,267,2372,2018-5-9
2374,436,2374,2018-1-23
2375,443,2375,2018-2-10
2376,185,2376,2016-5-6
2377,238,2377,2017-6-7
2378,276,2378,2016-11-8
2379,18,2379,2016-2-13
2380,491,2380,2015-1-22
2381,82,2381,2014-8-22
2382,182,2382,2014-10-27
2383,152,2383,2018-11-7
2385,221,2385,2014-6-7
2386,102,2386,2019-5-10
2390,470,2390,2017-2-9
2391,152,2391,2018-8-14
2392,264,2392,2015-11-12
2393,168,2393,2019-9-3
2394,412,2394,2019-11-8
2395,475,2395,2016-8-24
2396,186,2396,2019-7-10
2398,462,2398,2017-2-13
2401,43,2401,2016-8-2
2402,363,2402,2017-6-21
2404,330,2404,2016-1-3
2406,66,2406,2019-6-19
2408,439,2408,2017-3-24
2410,469,2410,2016-10-10
2411,225,2411,2016-10-5
2412,63,2412,2016-5-23
2415,495,2415,2015-5-19
2416,350,2416,2019-6-13
2417,297,2417,2018-6-24
2418,32,2418,2015-12-9
2419,499,2419,2014-7-22
2420,61,2420,2014-9-26
2421,399,2421,2015-6-16
2422,272,2422,2015-5-15
2424,482,2424,2015-11-8
2425,195,2425,2016-5-11
2426,428,2426,2018-7-13
2427,236,2427,2014-1-1
2428,291,2428,2017-2-8
2430,420,2430,2016-10-10
2431,418,2431,2014-7-1
2433,324,2433,2018-2-26
2434,166,2434,2015-11-9
2435,345,2435,2015-8-7
2436,140,2436,2015-6-15
2437,62,2437,2019-8-2
2438,221,2438,2017-2-3
2439,459,2439,2017-2-7
2440,95,2440,2014-10-9
2441,24,2441,2016-6-17
2443,492,2443,2018-5-14
2444,403,2444,2018-8-11
2445,122,2445,2018-11-27
2446,200,2446,2017-8-15
2447,424,2447,2015-2-20
2449,467,2449,2017-9-24
2450,86,2450,2017-3-19
2452,91,2452,2014-6-7
2453,267,2453,2015-12-10
2454,495,2454,2016-5-26
2455,387,2455,2018-11-23
2456,386,2456,2019-2-2
2457,340,2457,2016-12-13
2458,157,2458,2018-1-14
2459,90,2459,2019-5-27
2460,485,2460,2015-5-24
2461,45,2461,2015-12-19
2465,30,2465,2017-3-26
2466,336,2466,2017-12-3
2467,78,2467,2015-5-22
2468,236,2468,2018-3-5
2470,111,2470,2015-8-17
2471,203,2471,2016-12-2
2472,116,2472,2014-6-13
2473,432,2473,2017-7-20
2474,247,2474,2015-3-22
2477,121,2477,2015-11-9
2479,311,2479,2018-12-11
2480,339,2480,2019-12-6
2481,66,2481,2015-10-20
2482,414,2482,2014-8-18
2483,172,2483,2019-3-27
2486,49,2486,2018-10-21
2487,373,2487,2018-4-13
2490,274,2490,2016-8-15
2491,74,2491,2016-8-8
2492,418,2492,2018-3-13
2493,256,2493,2019-2-11
2494,89,2494,2015-3-14
2495,362,2495,2015-1-3
2496,294,2496,2016-2-24
2497,40,2497,2015-10-6
2498,476,2498,2015-2-20
2500,61,2500,2018-9-8
2501,60,2501,2019-4-6
2504,42,2504,2014-8-25
2505,414,2505,2018-9-14
2507,208,2507,2014-7-24
2508,127,2508,2016-6-18
2509,203,2509,2014-5-23
2510,445,2510,2019-5-19
2511,10,2511,2015-7-1
2512,340,2512,2014-3-19
2513,83,2513,2018-2-5
2515,423,2515,2017-12-22
2516,284,2516,2016-7-24
2517,432,2517,2019-1-4
2518,218,2518,2017-7-21
2519,455,2519,2016-4-26
2520,214,2520,2016-6-23
2521,277,2521,2017-6-14
2522,163,2522,2017-7-28
2523,216,2523,2017-3-3
2524,64,2524,2019-10-5
2525,77,2525,2014-10-25
2526,285,2526,2015-4-19
2527,24,2527,2017-12-19
2528,36,2528,2017-9-8
2530,283,2530,2017-12-14
2531,110,2531,2018-3-8
2532,50,2532,2017-6-19
2533,13,2533,2014-2-19
2534,136,2534,2014-5-19
2536,26,2536,2017-12-19
2537,500,2537,2015-8-16
2538,150,2538,2014-10-23
2540,352,2540,2019-4-3
2542,339,2542,2014-1-27
2544,469,2544,2017-5-4
2545,310,2545,2014-11-23
2546,442,2546,2014-4-17
2549,82,2549,2016-6-27
2550,93,2550,2017-9-17
2552,126,2552,2015-9-28
2553,262,2553,2017-10-24
2555,368,2555,2016-6-2
2556,185,2556,2018-4-12
2557,148,2557,2016-8-18
2558,435,2558,2016-10-18
2559,144,2559,2018-11-1
2561,239,2561,2018-1-10
2562,365,2562,2015-6-10
2564,415,2564,2016-8-27
2565,116,2565,2017-10-9
2566,245,2566,2019-9-14
2569,195,2569,2018-3-16
2571,495,2571,2017-11-1
2572,223,2572,2017-2-2
2573,289,2573,2017-5-3
2574,282,2574,2018-11-4
2575,165,2575,2015-5-11
2576,89,2576,2014-6-2
2577,429,2577,2019-10-26
2578,375,2578,2016-10-22
2579,440,2579,2015-3-13
2580,210,2580,2015-2-20
2581,347,2581,2016-5-13
2582,477,2582,2015-1-16
2583,23,2583,2016-12-22
2584,431,2584,2017-1-14
2586,83,2586,2015-7-28
2587,225,2587,2015-4-4
2589,314,2589,2015-2-8
2590,255,2590,2017-12-17
2591,155,2591,2015-12-16
