2167,24,6,2167,42,2018-12-28,2019-12-28
2172,32,55,2172,140,2019-12-26,2019-12-26
2175,51,400,2175,18,2019-10-23,2019-11-25
2182,377,327,2182,84,2019-10-26,2019-11-27
2184,189,354,2184,63,2019-12-27,2019-12-28
2186,244,205,2186,95,2019-11-27,2019-11-28
2202,190,469,2202,125,2019-12-23,2019-12-25
2203,230,397,2203,133,2019-12-25,2019-12-26
2204,133,275,2204,135,2018-12-26,2018-12-28
2205,58,292,2205,100,2019-12-28,2019-12-28
2213,358,213,2213,85,2019-12-28,2019-12-28
2214,228,350,2214,5,2019-12-28,2019-12-28
2215,388,81,2215,175,2019-12-28,2019-12-28
2218,230,476,2218,99,2018-12-27,2019-12-27
2219,455,27,2219,87,2019-12-26,2019-12-28
2220,454,123,2220,91,2019-11-28,2019-11-28
2222,277,5,2222,134,2019-12-26,2019-12-26
2224,20,389,2224,194,2019-12-23,2019-12-25
2227,420,325,2227,411,2019-12-28,2019-12-28
2229,327,309,2229,97,2019-12-24,2019-12-24
2233,157,238,2233,83,2019-12-22,2019-12-24
2237,139,38,2237,96,2019-12-27,2019-12-27
2250,118,170,2250,18,2018-12-27,2019-12-27
2252,398,381,2252,63,2019-10-28,2019-10-28
2253,214,250,2253,888,2019-12-24,2019-12-28
2257,112,444,2257,38,2019-12-28,2019-12-28
2266,240,462,2266,76,2019-12-27,2019-12-28
2273,385,343,2273,35,2019-10-26,2019-10-26
2275,302,236,2275,24,2019-12-28,2019-12-28
2282,494,326,2282,139,2019-11-17,2019-12-20
2284,430,388,2284,173,2019-12-28,2019-12-28
2288,493,321,2288,111,2019-12-28,2019-12-28
2290,143,87,2290,209,2019-10-26,2019-11-28
2303,449,386,2303,62,2018-12-28,2019-12-28
2321,164,69,2321,54,2019-12-28,2019-12-28
2322,267,86,2322,123,2019-12-28,2019-12-28
2329,342,438,2329,66,2019-12-26,2019-12-26
2332,435,105,2332,62,2019-12-28,2019-12-28
2336,286,306,2336,193,2017-12-17,2017-12-17
2340,91,275,2340,133,2019-12-27,2019-12-27
2343,129,67,2343,96,2019-12-28,2019-12-28
2344,32,117,2344,217,2019-12-28,2019-12-28
2345,100,108,2345,103,2017-12-28,2019-12-28
2349,294,145,2349,47,2019-12-15,2019-12-25
2354,256,308,2354,141,2018-12-24,2019-12-26
2356,170,466,2356,16,2019-12-28,2019-12-28
2358,464,319,2358,105,2019-12-28,2019-12-28
2360,480,110,2360,5,2019-12-28,2019-12-28
2361,218,413,2361,50,2019-12-25,2019-12-28
2366,41,200,2366,409,2019-12-25,2019-12-27
2374,363,436,2374,1,2019-12-27,2019-12-27
2377,28,238,2377,228,2019-11-28,2019-11-28
2380,371,491,2380,113,2018-12-26,2018-12-27
2383,298,152,2383,118,2018-12-26,2018-12-26
2385,369,221,2385,12,2019-12-17,2019-12-26
2390,497,470,2390,87,2019-12-27,2019-12-28
2395,167,475,2395,239,2019-12-28,2019-12-28
2396,235,186,2396,454,2019-12-28,2019-12-28
2398,373,462,2398,31,2019-10-26,2019-11-28
2402,208,363,2402,1,2019-12-28,2019-12-28
2404,368,330,2404,82,2019-12-26,2019-12-26
2415,372,495,2415,27,2019-12-27,2019-12-27
2416,24,350,2416,27,2019-9-27,2019-10-28
2421,221,399,2421,112,2019-10-27,2019-11-28
2424,47,482,2424,101,2019-11-28,2019-11-28
2427,103,236,2427,13,2019-12-26,2019-12-26
2445,358,122,2445,151,2019-11-28,2019-12-28
2446,440,200,2446,60,2019-10-27,2019-10-28
2460,281,485,2460,60,2019-8-27,2019-9-27
2470,103,111,2470,97,2019-11-28,2019-12-28
2471,393,203,2471,131,2018-12-26,2019-12-26
2481,431,66,2481,259,2019-12-26,2019-12-26
2483,234,172,2483,90,2019-12-28,2019-12-28
2493,130,256,2493,18,2019-11-26,2019-12-28
2494,370,89,2494,93,2019-12-28,2019-12-28
2495,132,362,2495,8,2019-11-26,2019-11-27
2500,281,61,2500,89,2018-11-27,2018-11-28
2509,85,203,2509,13,2018-12-27,2019-12-28
2510,85,445,2510,42,2019-12-27,2019-12-27
2511,409,10,2511,20,2019-12-24,2019-12-28
2512,50,340,2512,8,2018-12-26,2019-12-26
2516,257,284,2516,68,2018-11-28,2018-12-28
2521,325,277,2521,111,2017-11-27,2017-11-27
2522,69,163,2522,38,2018-9-28,2019-10-28
2523,322,216,2523,124,2017-12-28,2018-12-28
2527,470,24,2527,1110,2018-12-28,2018-12-28
2530,296,283,2530,80,2018-12-28,2019-12-28
2532,392,50,2532,473,2019-11-28,2019-12-28
2534,401,136,2534,115,2019-9-28,2019-10-28
2536,94,26,2536,23,2019-12-28,2019-12-28
2537,358,500,2537,23,2019-12-28,2019-12-28
2546,353,442,2546,33,2019-12-26,2019-12-26
2550,291,93,2550,172,2018-12-27,2019-12-27
2556,8,185,2556,183,2019-10-27,2019-12-28
2574,358,282,2574,46,2019-12-15,2019-12-27
2577,324,429,2577,136,2019-11-28,2019-11-28
2584,487,431,2584,43,2019-12-28,2019-12-28
2589,16,314,2589,908,2019-12-28,2019-12-28
2590,225,255,2590,68,2019-12-28,2019-12-28
2591,427,155,2591,68,2019-12-28,2019-12-28
2600,119,100,2600,82,2019-12-22,2019-12-24
2601,30,388,2601,15,2019-12-27,2019-12-28
2605,323,95,2605,324,2019-11-26,2019-11-27
2607,360,246,2607,114,2018-11-27,2019-11-27
2613,451,332,2613,47,2019-12-28,2019-12-28
2620,402,273,2620,91,2019-11-27,2019-12-27
2628,287,387,2628,86,2018-12-28,2019-12-28
2629,308,441,2629,41,2019-12-28,2019-12-28
2635,252,105,2635,68,2018-10-27,2019-11-27
2641,86,94,2641,131,2019-12-28,2019-12-28
2643,355,353,2643,246,2018-12-28,2018-12-28
2646,329,410,2646,19,2019-12-28,2019-12-28
2650,389,306,2650,144,2019-12-27,2019-12-27
2655,401,18,2655,104,2019-12-28,2019-12-28
2656,466,220,2656,50,2019-12-27,2019-12-28
2663,389,86,2663,128,2019-10-28,2019-10-28
2667,499,463,2667,82,2018-12-27,2019-12-28
2674,263,253,2674,83,2019-12-23,2019-12-27
2680,34,468,2680,645,2018-12-28,2018-12-28
2687,225,233,2687,151,2019-12-28,2019-12-28
2690,463,137,2690,33,2019-10-25,2019-12-26
2696,29,188,2696,30,2019-12-26,2019-12-27
2701,131,167,2701,41,2019-12-27,2019-12-27
2703,440,141,2703,45,2016-11-27,2018-11-27
2708,430,463,2708,158,2019-11-27,2019-11-27
2713,36,46,2713,296,2018-12-28,2018-12-28
2716,168,500,2716,45,2018-12-27,2018-12-27
2717,377,449,2717,69,2019-12-20,2019-12-25
2722,224,294,2722,51,2019-12-28,2019-12-28
2730,259,316,2730,57,2019-12-28,2019-12-28
2731,135,143,2731,24,2019-12-28,2019-12-28
2732,425,5,2732,18,2019-11-28,2019-11-28
2738,171,432,2738,595,2019-12-23,2019-12-27
2740,403,26,2740,71,2019-7-26,2019-9-28
2746,250,310,2746,138,2019-10-28,2019-10-28
2751,300,437,2751,95,2019-11-27,2019-11-27
2756,55,235,2756,105,2019-12-28,2019-12-28
2766,233,339,2766,65,2019-12-28,2019-12-28
2776,105,260,2776,213,2019-12-27,2019-12-27
2788,169,323,2788,43,2019-11-22,2019-11-24
2789,423,97,2789,1,2018-10-27,2018-12-27
2794,290,176,2794,77,2019-12-28,2019-12-28
2795,368,256,2795,10,2019-12-24,2019-12-28
2801,35,3,2801,35,2019-9-28,2019-11-28
2802,475,161,2802,46,2019-12-28,2019-12-28
2811,489,350,2811,110,2019-11-26,2019-12-27
2814,383,132,2814,34,2019-12-26,2019-12-26
2816,299,493,2816,129,2019-10-25,2019-10-27
2817,51,157,2817,208,2019-12-27,2019-12-28
2823,202,50,2823,50,2019-11-28,2019-11-28
2827,316,342,2827,284,2019-12-28,2019-12-28
2828,51,58,2828,204,2018-8-27,2018-9-28
2831,498,480,2831,297,2018-12-28,2019-12-28
2833,199,455,2833,38,2018-11-28,2018-12-28
2840,465,84,2840,62,2019-12-27,2019-12-27
2842,174,231,2842,429,2019-12-28,2019-12-28
2843,458,72,2843,34,2019-11-26,2019-12-28
2849,154,76,2849,91,2019-12-22,2019-12-24
2850,398,113,2850,99,2019-12-26,2019-12-26
2854,44,108,2854,59,2019-12-28,2019-12-28
2859,53,54,2859,15,2018-12-27,2018-12-28
2861,317,373,2861,191,2019-12-24,2019-12-25
2879,25,405,2879,71,2019-11-28,2019-12-28
2880,122,269,2880,102,2019-12-27,2019-12-27
2890,427,46,2890,137,2019-12-28,2019-12-28
2891,383,365,2891,36,2018-12-27,2019-12-28
2895,244,263,2895,82,2019-12-28,2019-12-28
2898,275,293,2898,65,2016-10-27,2018-11-28
2899,294,482,2899,485,2019-12-24,2019-12-25
2900,466,438,2900,20,2019-12-26,2019-12-26
2905,8,355,2905,170,2019-12-27,2019-12-27
2906,318,270,2906,29,2019-12-26,2019-12-28
2911,480,72,2911,35,2019-12-28,2019-12-28
2924,173,426,2924,106,2018-11-28,2018-11-28
2927,235,107,2927,106,2018-12-25,2018-12-25
2931,489,346,2931,40,2017-12-19,2018-12-28
2932,15,250,2932,189,2019-12-28,2019-12-28
2936,78,473,2936,32,2019-12-26,2019-12-27
2939,18,83,2939,124,2019-12-28,2019-12-28
2941,443,291,2941,4,2018-9-28,2019-11-28
2942,279,269,2942,81,2019-11-25,2019-11-28
2946,499,226,2946,183,2018-11-28,2018-12-28
2948,159,132,2948,77,2019-11-26,2019-12-27
2952,248,79,2952,9,2019-12-27,2019-12-27
2954,197,439,2954,421,2019-10-28,2019-12-28
2955,500,471,2955,185,2018-11-22,2018-12-26
2961,366,96,2961,76,2018-12-27,2018-12-27
2962,95,261,2962,142,2019-12-27,2019-12-28
2964,361,53,2964,200,2019-12-28,2019-12-28
2967,202,476,2967,107,2019-5-28,2019-7-28
2983,40,199,2983,139,2019-12-28,2019-12-28
2996,154,402,2996,34,2019-12-26,2019-12-28
3008,147,243,3008,468,2019-12-28,2019-12-28
3016,318,197,3016,94,2019-9-28,2019-9-28
3019,239,455,3019,53,2019-11-28,2019-12-28
3028,362,89,3028,110,2019-12-20,2019-12-21
3035,4,175,3035,48,2019-12-27,2019-12-28
3036,388,311,3036,257,2019-12-28,2019-12-28
3037,375,295,3037,62,2019-12-28,2019-12-28
3045,330,375,3045,366,2019-9-25,2019-11-26
3051,437,328,3051,83,2019-12-27,2019-12-28
3061,163,23,3061,50,2019-11-20,2019-12-22
3064,464,54,3064,35,2019-12-28,2019-12-28
3065,243,142,3065,21,2018-9-28,2019-10-28
3071,273,119,3071,139,2019-12-28,2019-12-28
3073,290,64,3073,280,2018-9-25,2018-12-25
3074,293,399,3074,6,2019-12-25,2019-12-26
3083,318,400,3083,82,2019-12-28,2019-12-28
3086,348,465,3086,719,2018-10-26,2018-10-28
3087,416,331,3087,49,2018-12-27,2019-12-28
3088,51,82,3088,118,2019-12-28,2019-12-28
3090,329,358,3090,299,2019-12-28,2019-12-28
3091,232,78,3091,70,2019-10-26,2019-11-27
3098,302,258,3098,91,2018-12-26,2018-12-26
3102,270,104,3102,9,2019-12-27,2019-12-28
3107,420,324,3107,104,2019-12-28,2019-12-28
3115,327,112,3115,77,2019-12-27,2019-12-28
3118,233,296,3118,33,2019-11-28,2019-11-28
3121,43,27,3121,59,2018-12-28,2018-12-28
3127,389,431,3127,1,2019-12-28,2019-12-28
3128,139,102,3128,424,2019-11-28,2019-11-28
3130,343,370,3130,61,2019-12-24,2019-12-25
3131,359,111,3131,63,2019-12-27,2019-12-28
3134,386,487,3134,264,2019-12-28,2019-12-28
3144,481,462,3144,83,2019-12-22,2019-12-26
3154,271,222,3154,58,2019-12-27,2019-12-27
3159,281,144,3159,61,2019-12-28,2019-12-28
3160,248,339,3160,61,2019-12-27,2019-12-28
3170,123,11,3170,45,2019-12-28,2019-12-28
3171,252,160,3171,153,2019-12-28,2019-12-28
3175,117,274,3175,19,2019-12-18,2019-12-18
3180,251,281,3180,126,2019-12-23,2019-12-27
3183,478,193,3183,69,2019-12-26,2019-12-27
3185,99,162,3185,622,2019-12-26,2019-12-28
3199,267,462,3199,168,2019-11-28,2019-12-28
3202,222,75,3202,187,2019-12-28,2019-12-28
3204,106,97,3204,192,2019-12-28,2019-12-28
3206,457,407,3206,51,2019-11-24,2019-12-28
3208,391,11,3208,117,2019-12-28,2019-12-28
3210,5,287,3210,90,2019-12-24,2019-12-25
3218,228,175,3218,172,2019-12-24,2019-12-24
3221,312,178,3221,71,2019-12-24,2019-12-28
3223,22,264,3223,129,2018-12-27,2019-12-27
3230,161,310,3230,95,2019-11-28,2019-12-28
3233,76,39,3233,110,2018-12-26,2018-12-28
3239,434,403,3239,101,2016-8-28,2016-10-28
3241,358,198,3241,181,2019-12-27,2019-12-28
3242,410,338,3242,121,2019-11-28,2019-12-28
3251,402,147,3251,45,2019-12-28,2019-12-28
3253,450,471,3253,141,2019-11-27,2019-11-27
3259,57,242,3259,138,2019-9-28,2019-12-28
3263,21,380,3263,28,2019-11-28,2019-12-28
3268,91,204,3268,650,2019-11-24,2019-11-25
3271,294,460,3271,105,2019-12-28,2019-12-28
3274,367,286,3274,192,2016-12-28,2017-12-28
3279,218,254,3279,207,2019-12-25,2019-12-26
3280,85,130,3280,398,2018-12-27,2019-12-27
3283,390,404,3283,15,2019-12-17,2019-12-18
3284,395,234,3284,41,2019-12-28,2019-12-28
3293,156,485,3293,73,2019-9-28,2019-11-28
3307,488,431,3307,23,2019-10-28,2019-11-28
3309,252,384,3309,64,2019-11-28,2019-11-28
3310,159,412,3310,82,2019-12-28,2019-12-28
3320,24,99,3320,749,2019-8-28,2019-11-28
3324,386,129,3324,104,2019-12-25,2019-12-28
3328,418,246,3328,148,2019-12-25,2019-12-26
3332,397,198,3332,115,2019-12-28,2019-12-28
3333,2,27,3333,328,2018-12-28,2018-12-28
3334,290,139,3334,172,2019-12-26,2019-12-27
3336,412,243,3336,55,2019-9-28,2019-10-28
3337,466,296,3337,140,2019-12-27,2019-12-28
3340,199,82,3340,72,2018-12-28,2019-12-28
3345,61,58,3345,124,2019-10-28,2019-11-28
3349,427,115,3349,121,2019-9-26,2019-10-26
3359,497,458,3359,43,2019-12-27,2019-12-27
3366,394,338,3366,103,2019-12-25,2019-12-28
3367,191,489,3367,172,2019-12-28,2019-12-28
3370,323,175,3370,114,2019-12-28,2019-12-28
3372,79,366,3372,9,2019-12-27,2019-12-27
3373,475,170,3373,54,2019-12-27,2019-12-27
3374,250,98,3374,96,2017-12-26,2019-12-26
3376,374,87,3376,62,2019-10-28,2019-10-28
3380,466,392,3380,39,2017-10-28,2019-11-28
3381,15,98,3381,86,2019-12-27,2019-12-27
3383,55,69,3383,137,2019-12-28,2019-12-28
3384,123,424,3384,53,2019-12-26,2019-12-28
3385,75,394,3385,145,2019-12-25,2019-12-25
3393,14,371,3393,333,2018-12-27,2018-12-27
3394,441,3,3394,50,2018-9-28,2019-12-28
3395,491,49,3395,99,2019-12-25,2019-12-27
3401,301,193,3401,135,2018-12-28,2019-12-28
3403,260,430,3403,626,2018-11-25,2018-12-25
3404,398,351,3404,115,2018-11-20,2019-11-21
3408,449,29,3408,100,2019-12-24,2019-12-26
3409,248,133,3409,181,2019-11-28,2019-12-28
3413,131,340,3413,2,2019-11-28,2019-12-28
3420,454,296,3420,114,2019-12-27,2019-12-27
3424,209,27,3424,566,2019-12-28,2019-12-28
3425,306,374,3425,109,2019-12-27,2019-12-27
3428,41,52,3428,349,2019-10-28,2019-10-28
3429,419,436,3429,25,2018-12-28,2018-12-28
3436,53,445,3436,204,2018-8-21,2018-9-21
3440,404,364,3440,2,2019-12-23,2019-12-24
3442,376,487,3442,156,2018-12-27,2019-12-28
3445,262,420,3445,30,2019-12-28,2019-12-28
3453,123,446,3453,121,2019-11-27,2019-11-27
3456,426,180,3456,216,2019-12-28,2019-12-28
3459,50,452,3459,219,2017-12-25,2019-12-25
3465,408,305,3465,197,2019-12-28,2019-12-28
3471,56,56,3471,119,2019-12-28,2019-12-28
3481,471,330,3481,38,2019-12-28,2019-12-28
3483,152,186,3483,117,2019-11-24,2019-11-28
3491,202,490,3491,339,2019-12-28,2019-12-28
3497,151,51,3497,33,2019-10-27,2019-11-28
3498,264,433,3498,349,2019-7-26,2019-12-26
3499,480,39,3499,39,2018-12-26,2018-12-28
3500,500,479,3500,23,2019-12-27,2019-12-28
3505,126,221,3505,258,2019-12-28,2019-12-28
3506,214,341,3506,68,2019-12-28,2019-12-28
3507,395,447,3507,589,2019-10-26,2019-11-28
3511,39,407,3511,124,2019-8-27,2019-9-27
3512,248,62,3512,216,2019-12-28,2019-12-28
3514,51,464,3514,92,2019-12-28,2019-12-28
3522,204,23,3522,57,2019-12-28,2019-12-28
3537,266,65,3537,26,2019-12-27,2019-12-27
3538,194,132,3538,37,2019-12-28,2019-12-28
3539,183,430,3539,97,2019-12-27,2019-12-28
3543,32,53,3543,158,2019-12-28,2019-12-28
3550,305,418,3550,751,2019-12-28,2019-12-28
3551,250,178,3551,170,2019-12-28,2019-12-28
3555,247,359,3555,59,2017-12-28,2018-12-28
3556,489,478,3556,290,2018-10-22,2019-12-25
3559,450,219,3559,84,2019-12-28,2019-12-28
3565,159,311,3565,15,2019-12-28,2019-12-28
3566,326,126,3566,24,2019-12-26,2019-12-27
3568,15,209,3568,78,2019-12-26,2019-12-27
3577,249,54,3577,306,2019-12-28,2019-12-28
3580,452,427,3580,30,2017-12-27,2019-12-28
3582,38,126,3582,54,2019-11-28,2019-12-28
3583,112,386,3583,17,2019-12-26,2019-12-26
3584,116,371,3584,60,2018-11-28,2019-11-28
3585,285,151,3585,165,2018-12-19,2018-12-21
3594,255,461,3594,9,2019-12-22,2019-12-22
3596,313,276,3596,169,2019-12-28,2019-12-28
3611,335,470,3611,76,2019-11-28,2019-11-28
3618,406,252,3618,20,2019-12-21,2019-12-26
3625,484,369,3625,150,2018-11-24,2018-12-28
3626,243,404,3626,49,2019-7-28,2019-12-28
3628,486,260,3628,630,2018-12-27,2018-12-28
3629,371,405,3629,552,2019-12-20,2019-12-23
3631,469,416,3631,51,2019-12-28,2019-12-28
3632,410,3,3632,113,2019-12-27,2019-12-28
3634,158,81,3634,154,2019-12-27,2019-12-28
3645,414,128,3645,16,2019-12-28,2019-12-28
3647,292,192,3647,199,2019-12-28,2019-12-28
3649,451,15,3649,134,2019-11-28,2019-12-28
3665,155,480,3665,678,2019-12-18,2019-12-23
3671,376,350,3671,34,2019-9-25,2019-9-26
3674,139,266,3674,339,2019-11-27,2019-12-28
3681,324,369,3681,69,2019-12-28,2019-12-28
3685,434,36,3685,73,2018-8-27,2019-12-27
3686,32,455,3686,46,2019-12-28,2019-12-28
3692,135,199,3692,139,2019-12-25,2019-12-27
3697,373,383,3697,98,2019-12-28,2019-12-28
3699,184,116,3699,79,2019-12-28,2019-12-28
3703,234,292,3703,15,2019-2-27,2019-7-28
3704,299,391,3704,114,2019-3-24,2019-3-24
3705,480,423,3705,144,2019-11-28,2019-12-28
3712,131,6,3712,19,2019-12-27,2019-12-27
3717,131,498,3717,45,2019-12-27,2019-12-28
3719,348,33,3719,98,2019-12-26,2019-12-28
3720,319,360,3720,122,2019-11-15,2019-11-27
3733,434,284,3733,84,2017-9-17,2019-12-23
3735,36,393,3735,80,2018-12-17,2018-12-18
3737,72,115,3737,78,2019-12-28,2019-12-28
3738,83,116,3738,366,2019-9-28,2019-10-28
3739,393,109,3739,30,2019-12-28,2019-12-28
3740,97,292,3740,44,2019-12-25,2019-12-27
3741,469,193,3741,1,2019-12-19,2019-12-28
3744,180,129,3744,746,2019-12-27,2019-12-28
3746,369,191,3746,48,2018-12-28,2018-12-28
3749,321,157,3749,105,2017-12-28,2018-12-28
3758,35,214,3758,18,2019-9-28,2019-9-28
3762,309,245,3762,79,2019-12-28,2019-12-28
3763,169,148,3763,95,2019-12-28,2019-12-28
3767,421,450,3767,39,2019-11-28,2019-12-28
3770,489,52,3770,122,2019-8-28,2019-12-28
3775,479,418,3775,2,2019-12-19,2019-12-19
3777,405,462,3777,87,2019-12-28,2019-12-28
3778,172,54,3778,42,2019-12-28,2019-12-28
3779,143,139,3779,104,2019-12-28,2019-12-28
3780,118,226,3780,26,2018-12-28,2019-12-28
3782,54,473,3782,153,2019-10-28,2019-10-28
3787,217,448,3787,83,2019-10-28,2019-12-28
3791,490,170,3791,100,2018-12-28,2018-12-28
3793,355,276,3793,4,2019-12-27,2019-12-27
3800,428,144,3800,65,2019-11-24,2019-12-27
3802,473,470,3802,70,2019-12-27,2019-12-27
3804,212,302,3804,34,2019-12-28,2019-12-28
3805,122,304,3805,124,2019-12-28,2019-12-28
3816,14,437,3816,89,2018-12-28,2019-12-28
3822,41,196,3822,245,2019-12-28,2019-12-28
3827,39,177,3827,377,2018-12-28,2018-12-28
3836,45,183,3836,134,2019-11-23,2019-12-26
3845,132,214,3845,7,2019-12-28,2019-12-28
3849,460,350,3849,37,2018-12-28,2019-12-28
3851,94,451,3851,12,2019-12-27,2019-12-27
3860,344,99,3860,26,2019-10-27,2019-12-28
3866,413,1,3866,143,2018-12-28,2019-12-28
3872,81,427,3872,15,2019-12-27,2019-12-28
3878,126,435,3878,57,2019-9-28,2019-10-28
3879,370,240,3879,105,2019-12-28,2019-12-28
3880,84,166,3880,37,2019-10-25,2019-11-25
3890,292,392,3890,15,2018-10-22,2018-11-24
3893,346,471,3893,39,2018-12-20,2018-12-27
3896,65,228,3896,130,2019-12-28,2019-12-28
3899,15,168,3899,266,2019-12-26,2019-12-26
3901,147,336,3901,25,2019-8-27,2019-8-27
3916,209,249,3916,203,2019-12-27,2019-12-28
3919,376,471,3919,108,2019-12-28,2019-12-28
3922,483,461,3922,404,2019-12-28,2019-12-28
3923,480,184,3923,103,2018-12-27,2018-12-27
3926,337,484,3926,8,2019-11-15,2019-12-15
3943,389,404,3943,191,2019-11-27,2019-11-27
3946,441,244,3946,147,2019-12-28,2019-12-28
3947,485,329,3947,4,2019-12-26,2019-12-28
3948,293,129,3948,34,2019-9-14,2019-12-17
3950,196,336,3950,27,2017-12-27,2017-12-27
3961,91,427,3961,36,2019-11-28,2019-12-28
3962,230,100,3962,107,2019-12-28,2019-12-28
3964,359,146,3964,23,2019-12-26,2019-12-28
3969,369,106,3969,274,2018-11-28,2019-11-28
3973,81,398,3973,48,2019-12-26,2019-12-28
3976,380,457,3976,44,2019-7-27,2019-9-28
3986,97,279,3986,29,2019-11-28,2019-12-28
3997,138,390,3997,126,2019-12-27,2019-12-27
3998,128,126,3998,129,2019-12-27,2019-12-28
4000,373,195,4000,35,2019-12-28,2019-12-28
4001,102,166,4001,19,2019-12-23,2019-12-24
4002,53,290,4002,132,2019-8-24,2019-8-27
4003,2,233,4003,57,2019-12-26,2019-12-28
4004,416,318,4004,176,2017-10-28,2019-10-28
4005,218,463,4005,186,2019-12-28,2019-12-28
4006,157,31,4006,151,2019-12-28,2019-12-28
4012,348,434,4012,104,2018-12-28,2018-12-28
4016,303,448,4016,126,2019-12-28,2019-12-28
4018,122,273,4018,73,2019-10-28,2019-12-28
4019,246,82,4019,20,2019-12-28,2019-12-28
4025,417,167,4025,108,2019-12-24,2019-12-24
4028,199,153,4028,87,2019-9-24,2019-9-27
4029,121,444,4029,102,2018-12-28,2019-12-28
4033,57,265,4033,266,2019-12-28,2019-12-28
4034,376,192,4034,106,2018-12-28,2018-12-28
4036,205,193,4036,31,2019-9-28,2019-9-28
4039,390,211,4039,86,2019-11-27,2019-12-27
4040,390,423,4040,4,2019-12-27,2019-12-28
4041,13,482,4041,23,2019-12-24,2019-12-25
4045,315,362,4045,129,2018-12-21,2019-12-21
4050,474,12,4050,105,2018-11-26,2018-11-28
4054,125,31,4054,187,2019-12-28,2019-12-28
4055,5,455,4055,63,2019-12-19,2019-12-21
4059,370,330,4059,80,2019-12-28,2019-12-28
4062,41,286,4062,59,2019-12-28,2019-12-28
4068,488,472,4068,89,2019-11-25,2019-11-25
4075,443,44,4075,16,2019-12-28,2019-12-28
4081,422,205,4081,41,2019-12-28,2019-12-28
4082,327,468,4082,340,2019-6-25,2019-11-28
4088,134,383,4088,108,2018-11-28,2019-12-28
4093,198,307,4093,232,2018-12-15,2018-12-23
4098,166,134,4098,94,2018-12-27,2018-12-27
4104,18,453,4104,104,2019-12-28,2019-12-28
4110,43,349,4110,83,2018-12-28,2018-12-28
4115,53,297,4115,120,2019-12-18,2019-12-27
4116,105,95,4116,74,2019-11-25,2019-12-26
4128,482,232,4128,91,2019-12-27,2019-12-27
4129,76,324,4129,102,2019-12-28,2019-12-28
4130,445,257,4130,117,2019-12-28,2019-12-28
4132,479,243,4132,84,2018-10-25,2018-11-25
4137,475,453,4137,65,2019-12-27,2019-12-27
4138,45,424,4138,17,2019-11-26,2019-11-26
4140,301,89,4140,598,2019-12-23,2019-12-28
4143,61,177,4143,135,2019-12-24,2019-12-25
4144,492,498,4144,48,2019-11-28,2019-11-28
4148,159,420,4148,270,2019-12-25,2019-12-25
4149,350,107,4149,80,2019-12-28,2019-12-28
4151,40,17,4151,5,2018-12-22,2018-12-23
4152,196,207,4152,168,2019-12-26,2019-12-27
4159,216,125,4159,405,2019-12-27,2019-12-28
4167,388,417,4167,39,2019-10-28,2019-11-28
4168,59,260,4168,133,2019-12-26,2019-12-27
4170,431,455,4170,66,2018-10-28,2019-10-28
4177,125,159,4177,105,2019-11-27,2019-11-27
4181,53,469,4181,142,2019-12-27,2019-12-27
4182,413,317,4182,65,2019-10-28,2019-10-28
4187,19,375,4187,20,2019-8-25,2019-12-28
4196,486,31,4196,71,2019-8-28,2019-8-28
4198,409,448,4198,84,2018-12-22,2019-12-28
4206,112,236,4206,49,2019-12-28,2019-12-28
4211,378,5,4211,81,2019-12-28,2019-12-28
4217,51,156,4217,178,2019-12-24,2019-12-27
4220,367,148,4220,1265,2018-12-28,2019-12-28
4221,45,167,4221,46,2018-12-24,2019-12-25
4223,94,208,4223,92,2019-12-27,2019-12-27
4233,101,462,4233,61,2019-12-28,2019-12-28
4235,8,168,4235,101,2019-10-28,2019-10-28
4236,490,500,4236,99,2019-5-28,2019-8-28
4238,402,111,4238,95,2019-12-28,2019-12-28
4242,394,99,4242,175,2019-11-24,2019-11-24
4244,144,209,4244,27,2019-12-28,2019-12-28
4247,150,274,4247,2,2016-10-28,2016-11-28
4250,310,404,4250,145,2019-12-28,2019-12-28
4253,441,149,4253,78,2019-11-27,2019-11-28
4257,192,198,4257,80,2018-12-28,2019-12-28
4259,368,170,4259,28,2019-12-25,2019-12-27
4266,163,296,4266,140,2019-12-26,2019-12-27
4267,295,281,4267,160,2019-11-28,2019-12-28
4274,49,9,4274,47,2019-11-27,2019-11-28
4276,399,213,4276,184,2019-8-28,2019-10-28
4279,284,450,4279,24,2019-12-27,2019-12-28
4283,387,9,4283,21,2018-12-28,2018-12-28
4290,301,321,4290,38,2019-12-26,2019-12-26
4294,433,286,4294,29,2017-12-26,2019-12-27
4300,488,175,4300,55,2017-12-28,2017-12-28
4303,494,366,4303,171,2019-12-27,2019-12-28
4305,266,326,4305,139,2019-12-28,2019-12-28
4306,250,442,4306,13,2019-12-27,2019-12-27
4313,329,84,4313,319,2014-12-27,2014-12-28
4318,23,333,4318,580,2018-8-28,2019-10-28
4320,116,238,4320,38,2018-11-25,2018-11-27
4321,233,190,4321,295,2019-12-24,2019-12-24
4322,376,311,4322,61,2019-12-28,2019-12-28
4325,281,485,4325,163,2018-12-28,2018-12-28
4328,149,137,4328,71,2019-10-27,2019-12-27
4331,355,198,4331,14,2018-12-27,2019-12-28
4340,175,14,4340,140,2018-12-24,2018-12-25
4349,202,113,4349,163,2019-12-28,2019-12-28
4351,105,349,4351,99,2018-12-28,2019-12-28
4355,7,55,4355,112,2019-12-28,2019-12-28
